468244D1361B8A3EB8D206CC394BC9E9,BB899DFEA9CC964B50C540A1D685CCFB,2013-01-01 00:00:00,2013-01-01 00:04:00,240,1.71,-73.955383,40.779728,-73.967758,40.760326,CSH,6.50,0.50,0.50,0.00,0.00,7.50
489ED3944E97C1A5C81EE39CE28D37E1,ED3B4A7E70A5C145C43BBD08E4BBD33E,2013-01-01 00:02:00,2013-01-01 00:04:00,120,0.36,-73.987907,40.731907,-73.983871,40.730175,CRD,3.50,0.50,0.50,0.80,0.00,5.30
5F78CC6D4ECD0541B765FECE17075B6F,B7567F5BFD558C665D23B18451FE1FD1,2013-01-01 00:00:00,2013-01-01 00:04:00,240,1.21,-73.973000,40.793140,-73.981453,40.778465,CRD,6.00,0.50,0.50,1.30,0.00,8.30
671B86ED447C7256041F6A24D4A31A7D,11DF9BAEA40A071C081C0FDB149911BF,2013-01-01 00:02:00,2013-01-01 00:04:00,120,0.00,0.000000,0.000000,0.000000,0.000000,CRD,4.25,0.00,0.00,0.00,0.00,4.25
6BA29E9A69B10F218C1509BEDD7410C2,ED368552102F12EA252C63782F12CD4C,2013-01-01 00:01:00,2013-01-01 00:04:00,180,0.74,-73.971138,40.758980,-73.972206,40.752502,CRD,4.50,0.50,0.50,0.00,0.00,5.50
75C90377AB710B04772D21ACBE3C52FB,00B7691D86D96AEBD21DD9E138F90840,2013-01-01 00:03:00,2013-01-01 00:04:00,60,0.00,0.000000,0.000000,0.000000,0.000000,CRD,3.00,0.50,0.50,0.07,0.00,4.07
87EC61B520189EFEAD8FDFBABD756E4A,2B9F6F2C53DF205A40A94512E35C7D7F,2013-01-01 00:02:00,2013-01-01 00:04:00,120,0.72,-73.977089,40.789925,-73.984505,40.782444,CSH,4.50,0.50,0.50,0.00,0.00,5.50
95B715EA4F75E724331990880E47CD4C,4414532CAA2AFB705D7B74D4B1EE4918,2013-01-01 00:00:00,2013-01-01 00:04:00,240,0.85,-74.007973,40.747204,-74.007301,40.738178,CRD,5.00,0.50,0.50,1.65,0.00,7.65
97589BDFC2C63459FAD5C7C2A477D1E0,445FBAACAE0A0EF43236B854EF2EAD84,2013-01-01 00:01:00,2013-01-01 00:04:00,180,0.57,-73.999832,40.721867,-74.000916,40.725727,CSH,4.50,0.50,0.50,0.00,0.00,5.50
9E0FF4A265C054381E44CC424E964D3E,7A3579A0A5C65FFB92FE889B1B8EC26A,2013-01-01 00:02:00,2013-01-01 00:04:00,120,0.41,-73.945282,40.747677,-73.919884,40.766048,CSH,4.00,0.50,0.50,0.00,0.00,5.00
C306CAC565429C12852164EB38175736,E255D5DFB9A967B9D55472A4D7ABA428,2013-01-01 00:01:00,2013-01-01 00:04:00,180,0.84,-73.942841,40.797031,-73.934540,40.797314,CSH,4.50,0.50,0.50,0.00,0.00,5.50
C4D6E189EF44EB83E2D058D67F490E3A,95B5B3CDA9EDC88AA395239589B57196,2013-01-01 00:03:00,2013-01-01 00:04:00,60,0.00,-73.989189,40.721924,0.000000,0.000000,CSH,2.50,0.50,0.50,0.00,0.00,3.50
DCD53B734DC01B1FBA28223094424383,9D50A12A43D5078A037C15026BF8B6F8,2013-01-01 00:00:00,2013-01-01 00:04:00,240,1.59,-73.934555,40.750957,-73.916328,40.762241,CSH,6.50,0.50,0.50,0.00,0.00,7.50
DD467ED2E7DDB5C8B9B918469604E54F,1D7876BD692018A5BE422C420A5148EA,2013-01-01 00:01:00,2013-01-01 00:04:00,180,0.95,-73.976753,40.750706,-73.990089,40.750729,CSH,5.00,0.50,0.50,0.00,0.00,6.00
DF474EED0424EB71E5641EE88B616751,A90F1E13FFFE433EC5D62CBD914DC9E0,2013-01-01 00:01:00,2013-01-01 00:04:00,180,0.92,-73.987762,40.732464,-73.980377,40.742603,CRD,4.50,0.50,0.50,1.25,0.00,6.75
F8A0B52B22BB58B3C45E66CEE135C29D,00B7691D86D96AEBD21DD9E138F90840,2013-01-01 00:03:00,2013-01-01 00:04:00,60,0.00,-73.937637,40.758369,-73.937607,40.758350,CRD,2.50,0.50,0.50,0.25,0.00,3.75
46D8364DDA0DFC3B93D6E3F4B2C46CFB,A0DDBE3613E4163A3BE0A244331B99C8,2013-01-01 00:02:15,2013-01-01 00:04:01,105,0.20,-73.995094,40.759735,-73.999290,40.761299,CRD,3.00,0.50,0.50,0.00,0.00,4.00
D242F08982116B6C6EBEF33FBCC14513,014FCFEF7DD164992FCD8492DF7A6133,2013-01-01 00:00:46,2013-01-01 00:04:06,199,0.50,-73.994049,40.718227,-73.987206,40.720482,CSH,4.00,0.50,0.50,0.00,0.00,5.00
39AC06174E0C41C05AEA1C1227FD5907,4EC477CA44F452A8134CE29860D4943F,2013-01-01 00:01:57,2013-01-01 00:04:11,133,0.60,-73.956078,40.771542,-73.951164,40.771584,CSH,4.00,0.50,0.50,0.00,0.00,5.00
784131EEAAFACD3B839E9B48C051FC2C,DB805A7306FBF4874053E9BD200B85D9,2013-01-01 00:00:16,2013-01-01 00:04:11,234,0.80,-73.957649,40.717785,-73.966522,40.714657,CSH,4.50,0.50,0.50,0.00,0.00,5.50
5191086622F86A17B025EDBD077E8BB0,B4D0A14D777E4284466C886C1C2A55C4,2013-01-01 00:04:06,2013-01-01 00:04:14,8,0.00,-73.984787,40.764076,-73.984749,40.764126,NOC,2.50,0.50,0.50,0.00,0.00,3.50
8402CBED165898F314C50BC57314CDFF,0DB1416B58D5527FD168A981F8048C05,2013-01-01 00:02:12,2013-01-01 00:04:29,137,0.30,-73.999390,40.739437,-74.000252,40.742680,CSH,3.50,0.50,0.50,0.00,0.00,4.50
FEBD33521DA40D3FECC7FBF235CB9274,0FD461760B482C0B229B3E98A2914819,2013-01-01 00:04:16,2013-01-01 00:04:34,17,0.00,-73.978188,40.752281,-73.978233,40.752480,CSH,2.50,0.50,0.50,0.00,0.00,3.50
4F4341D4F322CD40F4AABD3882AD510E,58BEA0106F5D76C318B2663F9101A277,2013-01-01 00:02:33,2013-01-01 00:04:35,122,0.50,-73.980209,40.687935,-73.983826,40.694939,CSH,4.00,0.50,0.50,0.00,0.00,5.00
B3BDE5D1263CF981544F3E0BD6530FCF,EDB2DE00B2C4087FE570AF794D62F87B,2013-01-01 00:00:43,2013-01-01 00:04:36,232,1.50,-73.979073,40.744320,-73.976311,40.728676,CSH,6.50,0.50,0.50,0.00,0.00,7.50
182AEEFB53A1EC846CE3A39734E07F15,968B835043E20F11EEB2104C3B7FA04C,2013-01-01 00:01:26,2013-01-01 00:04:40,193,0.60,-73.965012,40.755863,-73.973694,40.755215,CRD,4.50,0.50,0.50,1.10,0.00,6.60
558A89AF05E85098911A9B3D97B03956,430CD41965CB25FACD5E33986FEA6034,2013-01-01 00:00:25,2013-01-01 00:04:40,255,0.20,-73.989082,40.748310,-73.990425,40.749916,CSH,4.50,0.50,0.50,0.00,0.00,5.50
3E1F97B6E9AFE0579B62D78D5808A8F5,113160389E10B6AF12ACF43506610A42,2013-01-01 00:03:25,2013-01-01 00:04:51,85,0.20,-73.967873,40.760426,-73.964401,40.759083,CSH,3.00,0.50,0.50,0.00,0.00,4.00
BBC3E143398F546F06B964C6FA21BD07,32E7F03F79210B7D24C80699156D8D2C,2013-01-01 00:00:11,2013-01-01 00:04:56,285,0.70,-73.996643,40.732185,-74.001266,40.725452,CSH,5.00,0.50,0.50,0.00,0.00,6.00
D819F4B6C5745786588BF1EC9FBB3D2F,0F8D1B8DFD676A79617432055F849116,2013-01-01 00:00:50,2013-01-01 00:04:56,245,0.80,-73.979378,40.746178,-73.976532,40.739510,CSH,5.00,0.50,0.50,0.00,0.00,6.00
0B16E7513D27A11389828D80B601AAE1,6528A3A0A72867332FCEF75BFCE85069,2013-01-01 00:00:08,2013-01-01 00:04:58,290,1.10,-73.989029,40.733982,-73.978348,40.724926,CSH,6.00,0.50,0.50,0.00,0.00,7.00
54A0206BB6609ED155E11C79FD5C155D,F9CBA770163025BD286BD31E821D6AEC,2013-01-01 00:01:05,2013-01-01 00:04:59,234,0.70,-73.978111,40.788967,-73.976410,40.780838,CRD,5.00,0.50,0.50,1.00,0.00,7.00
0B593CED4C3F363DD4ED3F745B651CB1,A943DDA6621345922B0D7899053C7E25,2013-01-01 00:03:00,2013-01-01 00:05:00,120,0.44,-73.996971,40.737549,-74.003441,40.736248,CRD,3.50,0.50,0.50,1.00,0.00,5.50
120E700FE35B2DDBEA4D64CCCF02C808,3EDDD1433E2276DF9F9BDC3997C4BD47,2013-01-01 00:03:00,2013-01-01 00:05:00,120,0.52,-73.981972,40.752525,-73.985313,40.747738,CSH,4.00,0.50,0.50,0.00,0.00,5.00
226FFD36478408BE18A570AAA1CF46C0,E58D07823A60C6361FD980E1AFEFDB13,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.48,-73.991821,40.695587,-73.990479,40.700699,CSH,5.50,0.50,0.50,0.00,0.00,6.50
256C6A3CA47F81497C1F5038438B54B2,8FA961982C3FEF4386FB05B4667A2580,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.13,-73.969841,40.797359,-73.961899,40.812466,CSH,6.50,0.50,0.50,0.00,0.00,7.50
2627FB9C3C1C9EC33529172A1E0C7662,A7EE9AEDB7325F55F14F2D2448170D56,2013-01-01 00:03:00,2013-01-01 00:05:00,120,0.52,-73.961349,40.716503,-73.956383,40.721107,CSH,3.50,0.50,0.50,0.00,0.00,4.50
35FA9FA64F220A91237F69304F007F1B,FECE89B16DF0601CC208B8349BE06A49,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.83,-73.989189,40.741268,-73.980125,40.735119,CRD,5.50,0.50,0.50,1.00,0.00,7.50
5314D17CCFB6C27713FA1231AD3459F2,4DDDB301E37CF29FE0C9C2CF03F2F319,2013-01-01 00:02:00,2013-01-01 00:05:00,180,1.25,-74.004112,40.654503,-73.991791,40.666534,CSH,5.50,0.50,0.50,0.00,0.00,6.50
655E773C92FA446353D5C8B7416BE818,B6EAE07E2AD023B387EE5F09BB2D89E3,2013-01-01 00:02:00,2013-01-01 00:05:00,180,1.55,-74.003197,40.733032,-74.012985,40.717377,CRD,6.00,0.50,0.50,1.62,0.00,8.62
76942C3205E17D7E7FE5A9F709D16434,25BA06A87905667AA1FE5990E33F0E2E,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.61,-73.955925,40.781887,-73.963181,40.777832,CSH,5.00,0.50,0.50,0.00,0.00,6.00
789B8DC7F3CB06A645B0CDC24591B832,66701F3C2798F1A1991AC8B52375F54A,2013-01-01 00:03:00,2013-01-01 00:05:00,120,0.38,-73.994514,40.738907,-73.998703,40.740654,CSH,4.00,0.50,0.50,0.00,0.00,5.00
8A1523D3DB02E26A5EDCBCD140F5148F,99F99E5E7AB15A717FBC322AFD43C218,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.93,-73.970428,40.796532,-73.970428,40.796532,CSH,5.50,0.50,0.50,0.00,0.00,6.50
8B5F45807D8EC24DDFD9A7EDFFAEC138,577D1B6729EF9014CDBC949554EB4483,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.06,-73.984871,40.753723,-73.983849,40.754467,CSH,4.50,0.50,0.50,0.00,0.00,5.50
ABA35D2B038DCFBE042FB77F6DC49C88,8DE33EF3E5CB7001FBEEF2C47015A082,2013-01-01 00:03:00,2013-01-01 00:05:00,120,1.12,-73.965721,40.754436,-73.956863,40.766544,CSH,5.00,0.50,0.50,0.00,0.00,6.00
B2A11907B8874E44EE509920AA0A4A96,6EC4BD844C40B9A941D4F67DC926E453,2013-01-01 00:00:00,2013-01-01 00:05:00,300,0.46,-73.998581,40.755333,-73.994576,40.760796,CRD,4.50,0.50,0.50,1.00,0.00,6.50
B82032932F7C76B8AADF55B524918C15,EC0E96B443BEF09A8C9AF9DEDD342FB1,2013-01-01 00:02:00,2013-01-01 00:05:00,180,1.12,-73.959633,40.762802,-73.948555,40.774818,CRD,5.00,0.50,0.50,1.00,0.00,7.00
D79D2C8C83066AF716A497842BB33817,A2AB59B1DBAB1A0157369F1D63529C2F,2013-01-01 00:01:00,2013-01-01 00:05:00,240,0.59,-74.004517,40.721241,-73.997459,40.719055,CRD,5.00,0.50,0.50,1.10,0.00,7.10
F45098D1F50A0E94E7C47CA42E4E5C64,CA79A5EDAD78E6E508E439D436277883,2013-01-01 00:04:00,2013-01-01 00:05:00,60,0.52,-73.987389,40.770588,-73.984077,40.775196,CSH,3.50,0.50,0.50,0.00,0.00,4.50
6C125C5EA35888CA6A7E015E2AA3A35A,C42312F4A144704A4CBBCA0116250A62,2013-01-01 00:01:47,2013-01-01 00:05:03,195,1.10,-73.979111,40.743656,-73.985306,40.732075,CSH,5.50,0.50,0.50,0.00,0.00,6.50
EEF7C5160FE5886A2E8806123B2D37BE,9441C416CC0FB7BA6D48AEB89392370A,2013-01-01 00:03:02,2013-01-01 00:05:11,128,0.60,-73.988525,40.758873,-73.982552,40.767254,CSH,4.00,0.50,0.50,0.00,0.00,5.00
C942C02D715151D4336A8AFD0F59128B,95C708662E34B0968CFB75B000E32741,2013-01-01 00:02:21,2013-01-01 00:05:18,176,0.90,-73.976517,40.744129,-73.977798,40.734058,CSH,5.00,0.50,0.50,0.00,0.00,6.00
99700CFA1CEF8B2EB3313A3CD65C70B5,3388B6B5C909B7BB9EE9D8B82CE2565F,2013-01-01 00:02:51,2013-01-01 00:05:26,154,0.60,-73.997826,40.754074,-73.993965,40.761837,CSH,4.00,0.50,0.50,0.00,0.00,5.00
B79C6F2B6E5EC5A4A0C133A0FE962ECA,0CA3F8591E4C14F9ABC60AC8DB09FA0E,2013-01-01 00:02:55,2013-01-01 00:05:31,155,1.00,0.000000,0.000000,0.000000,0.000000,CSH,5.00,0.50,0.50,0.00,0.00,6.00
734229D43F435D8818DE3682F2712164,1280BCC9751D465AD50EEC76CE578935,2013-01-01 00:04:27,2013-01-01 00:05:40,72,0.40,-73.950012,40.680489,-73.954163,40.684231,NOC,3.50,0.50,0.50,0.00,0.00,4.50
9483C06260980484FF1335EDB3D2A76F,5490FCCC1EEFC71E55C8D4E5F6A45D9B,2013-01-01 00:04:15,2013-01-01 00:05:43,88,0.50,-73.967789,40.768753,-73.961693,40.773579,CSH,3.50,0.50,0.50,0.00,0.00,4.50
6870AF1857884967F8BC5E1CFCEA619A,5036F59C2AC3B76FE5184602BD814445,2013-01-01 00:03:33,2013-01-01 00:05:49,136,0.30,-73.984680,40.732327,-73.990150,40.734718,CSH,3.50,0.50,0.50,0.00,0.00,4.50
81124DBD6AB03F24B895D5CF04AAACA2,EFEDEB0551AA8916DE8F1997F0DE3647,2013-01-01 00:05:40,2013-01-01 00:05:49,9,0.10,-73.805092,40.650558,-73.806244,40.652225,NOC,20.00,0.50,0.00,0.00,0.00,20.50
72F7F27329851C45DD06C7C520F1CF83,1A0EC49F0F146F028439124CF94871E5,2013-01-01 00:01:32,2013-01-01 00:05:53,261,0.40,-73.991982,40.744312,-73.987335,40.741936,CSH,4.50,0.50,0.50,0.00,0.00,5.50
1691DC222DB9054B1D20F450B1AB6866,2F0A73204DFEEA2650BC4535EFDC576C,2013-01-01 00:01:31,2013-01-01 00:05:54,263,0.50,-73.987053,40.739876,-73.992851,40.742748,CSH,4.50,0.50,0.50,0.00,0.00,5.50
BDF61165DAA42F17D35F5875F01B5C7A,B29F0AA97B45DA66A1D51B324A555B99,2013-01-01 00:05:55,2013-01-01 00:05:58,2,0.00,-73.987877,40.764908,-73.987892,40.764877,CSH,2.50,0.00,0.50,0.00,0.00,3.00
03B0493FEB9C714754477C4B816B7B73,00B7691D86D96AEBD21DD9E138F90840,2013-01-01 00:04:00,2013-01-01 00:06:00,120,0.00,-73.802734,40.705162,-73.802734,40.705162,CRD,3.00,0.50,0.50,0.45,0.00,4.45
5587E479011B2B90ACED4B7CD652C283,9CF6D483CD1E2DFE59C40E9F0DF40609,2013-01-01 00:02:00,2013-01-01 00:06:00,240,0.96,-73.992996,40.742805,-73.996719,40.741470,CSH,5.50,0.50,0.50,0.00,0.00,6.50
5F9C08A05F6449EE31F056AEB85855BB,7CA54E7DDBB0D2882C6A873583FD642C,2013-01-01 00:01:00,2013-01-01 00:06:00,300,1.32,-73.959694,40.776882,-73.961655,40.763577,CSH,6.50,0.50,0.50,0.00,0.00,7.50
61CE8D15BA23030B9F3391CA4AA71BC0,723D1DDB41A19D802F01656A84CD0D9D,2013-01-01 00:01:00,2013-01-01 00:06:00,300,0.95,-73.957680,40.714569,-73.950653,40.723850,CRD,6.00,0.50,0.50,1.30,0.00,8.30
6C8EA4103E23404EA0E0A0808FB5FEC0,390D55D0BCD554802CD22FC3D34FEC1B,2013-01-01 00:03:00,2013-01-01 00:06:00,180,0.58,-73.979561,40.776470,-73.982765,40.771801,CSH,4.00,0.50,0.50,0.00,0.00,5.00
7CC2C787A937EE1F874D2FFD6BBCD2F0,0758FB6257076E88C3B61B17182D4505,2013-01-01 00:00:00,2013-01-01 00:06:00,360,0.98,-73.978325,40.778091,-73.981834,40.768639,CSH,6.00,0.50,0.50,0.00,0.00,7.00
